consumerTaskId,taskCategory,table,readOccurrenceId,identityStatus,partitionPredicateStatus,evidencePath,projectionPath
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_sex","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.read.grp_tag_client_cust_sex","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_rich_cust_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_rich_cust_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_is_open_cash_chrem","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_is_open_cash_chrem","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_is_sign_qual_promis","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_is_sign_qual_promis","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_whth_open_bse_righ","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_whth_open_bse_righ","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_whth_open_opt_ia_nws_busi_righ","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_whth_open_opt_ia_nws_busi_righ","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_cust_open_gem_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_cust_open_gem_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_neeq_right_opend","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_neeq_right_opend","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_open_stib","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_open_stib","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_cust_open_marg_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_cust_open_marg_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_ecif_corp_gf_opt_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_ecif_corp_gf_opt_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_is_open_srp","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_is_open_srp","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_cust_open_sh_mhs_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_cust_open_sh_mhs_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_cust_open_sz_mhs_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_cust_open_sz_mhs_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_whth_open_fnd_fix_ivst_busi_righ","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_whth_open_fnd_fix_ivst_busi_righ","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_indv_cust_bse_bcust_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_indv_cust_bse_bcust_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_whth_stib_pcus","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_whth_stib_pcus","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_potn_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_potn_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_potn_gem_cust_flag","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_potn_gem_cust_flag","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_whth_leav_actv_pcus","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_whth_leav_actv_pcus","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_whth_neeq_pcus","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_whth_neeq_pcus","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_is_elig_std_covt_bond","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_is_elig_std_covt_bond","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_is_mts_purp","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_is_mts_purp","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
"144891","sparkIndex","dm_index_n.grp_tag_client_cust_mts_type","task:144891:statement:0:relation:root.(child).a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.khxx.setop.b0.a.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b0.setop.b1.read.grp_tag_client_cust_mts_type","CONFIRMED","NON_LITERAL_PRESENT","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.evidence-v3.json","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\144891\versions\75f7379c0e382e1e94e32568ccc3e37cfdcf27a38b2fda0c754b56b5ea069577.json"
